"","ROI95lo","ROIavg","fractaken","numtaken","badProb","interest","intceil"
"1400"," 0.05950","0.0640","1.38e-02"," 7322","0.1000","0.130","0.155"
"1401"," 0.06320","0.0667","2.13e-02","11296","0.1000","0.125","0.155"
"1402"," 0.06500","0.0681","2.57e-02","13653","0.1000","0.120","0.155"
"1403"," 0.06580","0.0684","3.35e-02","17806","0.1000","0.115","0.155"
"1404"," 0.06560","0.0679","4.06e-02","21564","0.1000","0.110","0.155"
"1405"," 0.06590","0.0679","5.18e-02","27515","0.1000","0.105","0.155"
"1406"," 0.06590","0.0678","5.57e-02","29566","0.1000","0.100","0.155"
"1407"," 0.06450","0.0662","6.60e-02","35057","0.1000","0.095","0.155"
"1408"," 0.06330","0.0648","8.19e-02","43463","0.1000","0.090","0.155"
"1409"," 0.05840","0.0658","5.46e-03"," 2897","0.1025","0.140","0.155"
"1410"," 0.05710","0.0624","1.05e-02"," 5585","0.1025","0.135","0.155"
"1411"," 0.05980","0.0642","1.49e-02"," 7906","0.1025","0.130","0.155"
"1412"," 0.06310","0.0665","2.30e-02","12186","0.1025","0.125","0.155"
"1413"," 0.06450","0.0675","2.77e-02","14721","0.1025","0.120","0.155"
"1414"," 0.06490","0.0675","3.62e-02","19212","0.1025","0.115","0.155"
"1415"," 0.06460","0.0669","4.37e-02","23226","0.1025","0.110","0.155"
"1416"," 0.06500","0.0669","5.58e-02","29607","0.1025","0.105","0.155"
"1417"," 0.06510","0.0669","5.99e-02","31794","0.1025","0.100","0.155"
"1418"," 0.06370","0.0654","7.08e-02","37617","0.1025","0.095","0.155"
"1419"," 0.06260","0.0640","8.76e-02","46523","0.1025","0.090","0.155"
"1420"," 0.05590","0.0632","5.96e-03"," 3164","0.1050","0.140","0.155"
"1421"," 0.05630","0.0614","1.14e-02"," 6067","0.1050","0.135","0.155"
"1422"," 0.05900","0.0632","1.61e-02"," 8572","0.1050","0.130","0.155"
"1423"," 0.06170","0.0650","2.48e-02","13193","0.1050","0.125","0.155"
"1424"," 0.06310","0.0660","3.00e-02","15910","0.1050","0.120","0.155"
"1425"," 0.06400","0.0664","3.90e-02","20729","0.1050","0.115","0.155"
"1426"," 0.06360","0.0658","4.72e-02","25048","0.1050","0.110","0.155"
"1427"," 0.06410","0.0660","6.00e-02","31856","0.1050","0.105","0.155"
"1428"," 0.06420","0.0660","6.44e-02","34171","0.1050","0.100","0.155"
"1429"," 0.06280","0.0645","7.61e-02","40394","0.1050","0.095","0.155"
"1430"," 0.06190","0.0633","9.38e-02","49817","0.1050","0.090","0.155"
"1431"," 0.05320","0.0602","6.42e-03"," 3408","0.1075","0.140","0.155"
"1432"," 0.05500","0.0599","1.23e-02"," 6531","0.1075","0.135","0.155"
"1433"," 0.05790","0.0619","1.74e-02"," 9226","0.1075","0.130","0.155"
"1434"," 0.06070","0.0638","2.67e-02","14178","0.1075","0.125","0.155"
"1435"," 0.06200","0.0649","3.22e-02","17100","0.1075","0.120","0.155"
"1436"," 0.06320","0.0656","4.19e-02","22263","0.1075","0.115","0.155"
"1437"," 0.06250","0.0647","5.06e-02","26857","0.1075","0.110","0.155"
"1438"," 0.06310","0.0649","6.44e-02","34170","0.1075","0.105","0.155"
"1439"," 0.06320","0.0650","6.90e-02","36615","0.1075","0.100","0.155"
"1440"," 0.06200","0.0636","8.14e-02","43231","0.1075","0.095","0.155"
"1441"," 0.06100","0.0624","1.00e-01","53165","0.1075","0.090","0.155"
"1442"," 0.05460","0.0614","6.88e-03"," 3655","0.1100","0.140","0.155"
"1443"," 0.05510","0.0599","1.32e-02"," 7035","0.1100","0.135","0.155"
"1444"," 0.05820","0.0621","1.87e-02"," 9908","0.1100","0.130","0.155"
"1445"," 0.06090","0.0640","2.86e-02","15175","0.1100","0.125","0.155"
"1446"," 0.06220","0.0649","3.44e-02","18284","0.1100","0.120","0.155"
"1447"," 0.06300","0.0653","4.48e-02","23775","0.1100","0.115","0.155"
"1448"," 0.06200","0.0641","5.40e-02","28678","0.1100","0.110","0.155"
"1449"," 0.06250","0.0643","6.86e-02","36442","0.1100","0.105","0.155"
"1450"," 0.06270","0.0644","7.35e-02","39031","0.1100","0.100","0.155"
"1451"," 0.06150","0.0630","8.67e-02","46027","0.1100","0.095","0.155"
"1452"," 0.06060","0.0619","1.06e-01","56520","0.1100","0.090","0.155"
"1453"," 0.02590","0.0813","9.42e-05","   50","0.0300","0.140","0.160"
"1454"," 0.05140","0.0894","1.75e-04","   93","0.0300","0.135","0.160"
"1455"," 0.04700","0.0802","2.49e-04","  132","0.0300","0.130","0.160"
"1456"," 0.05440","0.0812","3.67e-04","  195","0.0300","0.125","0.160"
"1457"," 0.05810","0.0824","4.26e-04","  226","0.0300","0.120","0.160"
"1458"," 0.07220","0.0912","5.69e-04","  302","0.0300","0.115","0.160"
"1459"," 0.07410","0.0903","7.12e-04","  378","0.0300","0.110","0.160"
"1460"," 0.06860","0.0832","9.23e-04","  490","0.0300","0.105","0.160"
"1461"," 0.07120","0.0847","1.02e-03","  539","0.0300","0.100","0.160"
"1462"," 0.06760","0.0795","1.27e-03","  674","0.0300","0.095","0.160"
"1463"," 0.06630","0.0764","1.63e-03","  863","0.0300","0.090","0.160"
"1464"," 0.05480","0.0988","1.26e-04","   67","0.0325","0.140","0.160"
"1465"," 0.05660","0.0897","2.35e-04","  125","0.0325","0.135","0.160"
"1466"," 0.04900","0.0788","3.24e-04","  172","0.0325","0.130","0.160"
"1467"," 0.05980","0.0830","4.82e-04","  256","0.0325","0.125","0.160"
"1468"," 0.06120","0.0825","5.52e-04","  293","0.0325","0.120","0.160"
"1469"," 0.07180","0.0888","7.33e-04","  389","0.0325","0.115","0.160"
"1470"," 0.07500","0.0893","9.27e-04","  492","0.0325","0.110","0.160"
"1471"," 0.07110","0.0838","1.20e-03","  638","0.0325","0.105","0.160"
"1472"," 0.07300","0.0847","1.33e-03","  704","0.0325","0.100","0.160"
"1473"," 0.07100","0.0813","1.64e-03","  873","0.0325","0.095","0.160"
"1474"," 0.06850","0.0772","2.12e-03"," 1124","0.0325","0.090","0.160"
"1475"," 0.07090","0.1080","1.56e-04","   83","0.0350","0.140","0.160"
"1476"," 0.06060","0.0902","2.86e-04","  152","0.0350","0.135","0.160"
"1477"," 0.05880","0.0844","4.03e-04","  214","0.0350","0.130","0.160"
"1478"," 0.06560","0.0856","6.23e-04","  331","0.0350","0.125","0.160"
"1479"," 0.06540","0.0838","7.18e-04","  381","0.0350","0.120","0.160"
"1480"," 0.07200","0.0872","9.36e-04","  497","0.0350","0.115","0.160"
"1481"," 0.07610","0.0889","1.17e-03","  622","0.0350","0.110","0.160"
"1482"," 0.07170","0.0829","1.53e-03","  814","0.0350","0.105","0.160"
"1483"," 0.07370","0.0841","1.69e-03","  897","0.0350","0.100","0.160"
"1484"," 0.07070","0.0798","2.13e-03"," 1131","0.0350","0.095","0.160"
"1485"," 0.06780","0.0755","2.75e-03"," 1458","0.0350","0.090","0.160"
"1486"," 0.05390","0.0913","1.90e-04","  101","0.0375","0.140","0.160"
"1487"," 0.05610","0.0837","3.47e-04","  184","0.0375","0.135","0.160"
"1488"," 0.05450","0.0786","4.86e-04","  258","0.0375","0.130","0.160"
"1489"," 0.06650","0.0844","7.72e-04","  410","0.0375","0.125","0.160"
"1490"," 0.06680","0.0832","8.91e-04","  473","0.0375","0.120","0.160"
"1491"," 0.07450","0.0879","1.17e-03","  622","0.0375","0.115","0.160"
"1492"," 0.07750","0.0888","1.47e-03","  778","0.0375","0.110","0.160"
"1493"," 0.07350","0.0833","1.96e-03"," 1043","0.0375","0.105","0.160"
"1494"," 0.07570","0.0847","2.17e-03"," 1152","0.0375","0.100","0.160"
"1495"," 0.07120","0.0792","2.72e-03"," 1443","0.0375","0.095","0.160"
"1496"," 0.06900","0.0758","3.49e-03"," 1854","0.0375","0.090","0.160"
"1497"," 0.04520","0.0812","2.50e-04","  133","0.0400","0.140","0.160"
"1498"," 0.05840","0.0837","4.44e-04","  236","0.0400","0.135","0.160"
"1499"," 0.05320","0.0752","6.35e-04","  337","0.0400","0.130","0.160"
"1500"," 0.06770","0.0837","1.00e-03","  531","0.0400","0.125","0.160"
"1501"," 0.07050","0.0848","1.18e-03","  625","0.0400","0.120","0.160"
"1502"," 0.07590","0.0877","1.52e-03","  807","0.0400","0.115","0.160"
"1503"," 0.07810","0.0883","1.87e-03","  992","0.0400","0.110","0.160"
"1504"," 0.07480","0.0836","2.46e-03"," 1308","0.0400","0.105","0.160"
"1505"," 0.07560","0.0838","2.70e-03"," 1433","0.0400","0.100","0.160"
"1506"," 0.07200","0.0792","3.38e-03"," 1796","0.0400","0.095","0.160"
"1507"," 0.06980","0.0759","4.36e-03"," 2316","0.0400","0.090","0.160"
"1508"," 0.04440","0.0776","3.01e-04","  160","0.0425","0.140","0.160"
"1509"," 0.06100","0.0842","5.25e-04","  279","0.0425","0.135","0.160"
"1510"," 0.05500","0.0749","7.72e-04","  410","0.0425","0.130","0.160"
"1511"," 0.07060","0.0847","1.24e-03","  657","0.0425","0.125","0.160"
"1512"," 0.07220","0.0849","1.47e-03","  779","0.0425","0.120","0.160"
"1513"," 0.07560","0.0863","1.90e-03"," 1008","0.0425","0.115","0.160"
"1514"," 0.07790","0.0871","2.34e-03"," 1243","0.0425","0.110","0.160"
"1515"," 0.07390","0.0819","3.08e-03"," 1633","0.0425","0.105","0.160"
"1516"," 0.07500","0.0825","3.36e-03"," 1784","0.0425","0.100","0.160"
"1517"," 0.07200","0.0785","4.19e-03"," 2224","0.0425","0.095","0.160"
"1518"," 0.07020","0.0756","5.42e-03"," 2877","0.0425","0.090","0.160"
"1519"," 0.05000","0.0792","3.69e-04","  196","0.0450","0.140","0.160"
"1520"," 0.06740","0.0876","6.40e-04","  340","0.0450","0.135","0.160"
"1521"," 0.06330","0.0807","9.23e-04","  490","0.0450","0.130","0.160"
"1522"," 0.07230","0.0850","1.49e-03","  792","0.0450","0.125","0.160"
"1523"," 0.07470","0.0859","1.79e-03","  953","0.0450","0.120","0.160"
"1524"," 0.07830","0.0877","2.31e-03"," 1229","0.0450","0.115","0.160"
"1525"," 0.07670","0.0851","2.86e-03"," 1521","0.0450","0.110","0.160"
"1526"," 0.07290","0.0801","3.76e-03"," 1995","0.0450","0.105","0.160"
"1527"," 0.07400","0.0807","4.12e-03"," 2190","0.0450","0.100","0.160"
"1528"," 0.07030","0.0763","5.10e-03"," 2708","0.0450","0.095","0.160"
"1529"," 0.06870","0.0737","6.63e-03"," 3520","0.0450","0.090","0.160"
"1530"," 0.05520","0.0803","4.67e-04","  248","0.0475","0.140","0.160"
"1531"," 0.07270","0.0900","8.14e-04","  432","0.0475","0.135","0.160"
"1532"," 0.06700","0.0821","1.16e-03","  614","0.0475","0.130","0.160"
"1533"," 0.07550","0.0867","1.82e-03","  964","0.0475","0.125","0.160"
"1534"," 0.07730","0.0872","2.18e-03"," 1158","0.0475","0.120","0.160"
"1535"," 0.08070","0.0891","2.80e-03"," 1487","0.0475","0.115","0.160"
"1536"," 0.07880","0.0863","3.45e-03"," 1833","0.0475","0.110","0.160"
"1537"," 0.07590","0.0823","4.50e-03"," 2390","0.0475","0.105","0.160"
"1538"," 0.07690","0.0829","4.94e-03"," 2623","0.0475","0.100","0.160"
"1539"," 0.07270","0.0780","6.11e-03"," 3244","0.0475","0.095","0.160"
"1540"," 0.07050","0.0750","7.96e-03"," 4226","0.0475","0.090","0.160"
"1541"," 0.05930","0.0818","5.74e-04","  305","0.0500","0.140","0.160"
"1542"," 0.07580","0.0913","1.01e-03","  534","0.0500","0.135","0.160"
"1543"," 0.06980","0.0834","1.41e-03","  748","0.0500","0.130","0.160"
"1544"," 0.07600","0.0862","2.18e-03"," 1157","0.0500","0.125","0.160"
"1545"," 0.07770","0.0867","2.63e-03"," 1399","0.0500","0.120","0.160"
"1546"," 0.08100","0.0886","3.39e-03"," 1802","0.0500","0.115","0.160"
"1547"," 0.07980","0.0866","4.17e-03"," 2215","0.0500","0.110","0.160"
"1548"," 0.07800","0.0838","5.42e-03"," 2879","0.0500","0.105","0.160"
"1549"," 0.07760","0.0831","5.94e-03"," 3154","0.0500","0.100","0.160"
"1550"," 0.07400","0.0788","7.33e-03"," 3891","0.0500","0.095","0.160"
"1551"," 0.07120","0.0753","9.50e-03"," 5043","0.0500","0.090","0.160"
"1552"," 0.06790","0.0878","6.89e-04","  366","0.0525","0.140","0.160"
"1553"," 0.08150","0.0954","1.20e-03","  637","0.0525","0.135","0.160"
"1554"," 0.07510","0.0872","1.69e-03","  895","0.0525","0.130","0.160"
"1555"," 0.07820","0.0875","2.59e-03"," 1376","0.0525","0.125","0.160"
"1556"," 0.07810","0.0864","3.15e-03"," 1670","0.0525","0.120","0.160"
"1557"," 0.08050","0.0875","4.05e-03"," 2148","0.0525","0.115","0.160"
"1558"," 0.08020","0.0863","4.98e-03"," 2644","0.0525","0.110","0.160"
"1559"," 0.07810","0.0834","6.48e-03"," 3441","0.0525","0.105","0.160"
"1560"," 0.07800","0.0830","7.07e-03"," 3756","0.0525","0.100","0.160"
"1561"," 0.07420","0.0787","8.66e-03"," 4597","0.0525","0.095","0.160"
"1562"," 0.07170","0.0755","1.12e-02"," 5950","0.0525","0.090","0.160"
"1563"," 0.07000","0.0877","8.63e-04","  458","0.0550","0.140","0.160"
"1564"," 0.08150","0.0942","1.44e-03","  767","0.0550","0.135","0.160"
"1565"," 0.07730","0.0883","2.02e-03"," 1075","0.0550","0.130","0.160"
"1566"," 0.07900","0.0876","3.09e-03"," 1643","0.0550","0.125","0.160"
"1567"," 0.07910","0.0867","3.74e-03"," 1986","0.0550","0.120","0.160"
"1568"," 0.08040","0.0868","4.85e-03"," 2575","0.0550","0.115","0.160"
"1569"," 0.07970","0.0854","5.92e-03"," 3141","0.0550","0.110","0.160"
"1570"," 0.07770","0.0826","7.64e-03"," 4059","0.0550","0.105","0.160"
"1571"," 0.07750","0.0821","8.34e-03"," 4426","0.0550","0.100","0.160"
"1572"," 0.07340","0.0776","1.02e-02"," 5421","0.0550","0.095","0.160"
"1573"," 0.07120","0.0747","1.31e-02"," 6971","0.0550","0.090","0.160"
"1574"," 0.07530","0.0915","9.93e-04","  527","0.0575","0.140","0.160"
"1575"," 0.08350","0.0952","1.68e-03","  893","0.0575","0.135","0.160"
"1576"," 0.08070","0.0906","2.37e-03"," 1258","0.0575","0.130","0.160"
"1577"," 0.08190","0.0897","3.60e-03"," 1909","0.0575","0.125","0.160"
"1578"," 0.08150","0.0884","4.34e-03"," 2305","0.0575","0.120","0.160"
"1579"," 0.08170","0.0876","5.64e-03"," 2995","0.0575","0.115","0.160"
"1580"," 0.08110","0.0863","6.88e-03"," 3654","0.0575","0.110","0.160"
"1581"," 0.07910","0.0836","8.94e-03"," 4748","0.0575","0.105","0.160"
"1582"," 0.07840","0.0827","9.72e-03"," 5163","0.0575","0.100","0.160"
"1583"," 0.07450","0.0783","1.19e-02"," 6300","0.0575","0.095","0.160"
"1584"," 0.07220","0.0754","1.52e-02"," 8097","0.0575","0.090","0.160"
"1585"," 0.07560","0.0909","1.12e-03","  596","0.0600","0.140","0.160"
"1586"," 0.08300","0.0940","1.92e-03"," 1022","0.0600","0.135","0.160"
"1587"," 0.07960","0.0889","2.72e-03"," 1445","0.0600","0.130","0.160"
"1588"," 0.08000","0.0873","4.12e-03"," 2190","0.0600","0.125","0.160"
"1589"," 0.08000","0.0865","4.99e-03"," 2651","0.0600","0.120","0.160"
"1590"," 0.07980","0.0853","6.50e-03"," 3451","0.0600","0.115","0.160"
"1591"," 0.07980","0.0847","7.92e-03"," 4205","0.0600","0.110","0.160"
"1592"," 0.07800","0.0822","1.03e-02"," 5464","0.0600","0.105","0.160"
"1593"," 0.07750","0.0814","1.12e-02"," 5953","0.0600","0.100","0.160"
"1594"," 0.07370","0.0772","1.37e-02"," 7258","0.0600","0.095","0.160"
"1595"," 0.07120","0.0742","1.75e-02"," 9299","0.0600","0.090","0.160"
"1596"," 0.07920","0.0931","1.34e-03","  713","0.0625","0.140","0.160"
"1597"," 0.08370","0.0938","2.29e-03"," 1218","0.0625","0.135","0.160"
"1598"," 0.07950","0.0881","3.19e-03"," 1696","0.0625","0.130","0.160"
"1599"," 0.07950","0.0864","4.80e-03"," 2547","0.0625","0.125","0.160"
"1600"," 0.07970","0.0858","5.78e-03"," 3069","0.0625","0.120","0.160"
"1601"," 0.07940","0.0846","7.51e-03"," 3990","0.0625","0.115","0.160"
"1602"," 0.07870","0.0833","9.14e-03"," 4854","0.0625","0.110","0.160"
"1603"," 0.07710","0.0810","1.19e-02"," 6298","0.0625","0.105","0.160"
"1604"," 0.07670","0.0805","1.29e-02"," 6837","0.0625","0.100","0.160"
"1605"," 0.07290","0.0762","1.56e-02"," 8298","0.0625","0.095","0.160"
"1606"," 0.07070","0.0736","1.99e-02","10591","0.0625","0.090","0.160"
"1607"," 0.07800","0.0909","1.55e-03","  825","0.0650","0.140","0.160"
"1608"," 0.08180","0.0913","2.65e-03"," 1405","0.0650","0.135","0.160"
"1609"," 0.07800","0.0861","3.69e-03"," 1958","0.0650","0.130","0.160"
"1610"," 0.07810","0.0845","5.54e-03"," 2941","0.0650","0.125","0.160"
"1611"," 0.07890","0.0847","6.63e-03"," 3520","0.0650","0.120","0.160"
"1612"," 0.07920","0.0840","8.58e-03"," 4556","0.0650","0.115","0.160"
"1613"," 0.07800","0.0824","1.04e-02"," 5533","0.0650","0.110","0.160"
"1614"," 0.07650","0.0802","1.35e-02"," 7168","0.0650","0.105","0.160"
"1615"," 0.07610","0.0796","1.46e-02"," 7763","0.0650","0.100","0.160"
"1616"," 0.07270","0.0758","1.77e-02"," 9416","0.0650","0.095","0.160"
"1617"," 0.07090","0.0736","2.26e-02","12008","0.0650","0.090","0.160"
"1618"," 0.07880","0.0909","1.79e-03","  948","0.0675","0.140","0.160"
"1619"," 0.08190","0.0907","3.04e-03"," 1614","0.0675","0.135","0.160"
"1620"," 0.07860","0.0861","4.21e-03"," 2234","0.0675","0.130","0.160"
"1621"," 0.07830","0.0842","6.35e-03"," 3373","0.0675","0.125","0.160"
"1622"," 0.07890","0.0842","7.61e-03"," 4041","0.0675","0.120","0.160"
"1623"," 0.07820","0.0827","9.82e-03"," 5212","0.0675","0.115","0.160"
"1624"," 0.07690","0.0809","1.19e-02"," 6329","0.0675","0.110","0.160"
"1625"," 0.07530","0.0788","1.54e-02"," 8181","0.0675","0.105","0.160"
"1626"," 0.07520","0.0785","1.67e-02"," 8858","0.0675","0.100","0.160"
"1627"," 0.07210","0.0750","2.01e-02","10696","0.0675","0.095","0.160"
"1628"," 0.07020","0.0727","2.56e-02","13618","0.0675","0.090","0.160"
"1629"," 0.07710","0.0886","2.04e-03"," 1082","0.0700","0.140","0.160"
"1630"," 0.07950","0.0880","3.43e-03"," 1819","0.0700","0.135","0.160"
"1631"," 0.07620","0.0834","4.73e-03"," 2514","0.0700","0.130","0.160"
"1632"," 0.07660","0.0823","7.15e-03"," 3795","0.0700","0.125","0.160"
"1633"," 0.07740","0.0825","8.56e-03"," 4544","0.0700","0.120","0.160"
"1634"," 0.07600","0.0804","1.11e-02"," 5868","0.0700","0.115","0.160"
"1635"," 0.07510","0.0790","1.34e-02"," 7128","0.0700","0.110","0.160"
"1636"," 0.07370","0.0770","1.73e-02"," 9203","0.0700","0.105","0.160"
"1637"," 0.07370","0.0768","1.88e-02"," 9957","0.0700","0.100","0.160"
"1638"," 0.07110","0.0739","2.26e-02","12004","0.0700","0.095","0.160"
"1639"," 0.06930","0.0718","2.87e-02","15262","0.0700","0.090","0.160"
"1640"," 0.07330","0.0842","2.29e-03"," 1218","0.0725","0.140","0.160"
"1641"," 0.07530","0.0834","3.88e-03"," 2060","0.0725","0.135","0.160"
"1642"," 0.07400","0.0808","5.37e-03"," 2850","0.0725","0.130","0.160"
"1643"," 0.07580","0.0812","8.06e-03"," 4280","0.0725","0.125","0.160"
"1644"," 0.07650","0.0813","9.63e-03"," 5114","0.0725","0.120","0.160"
"1645"," 0.07510","0.0793","1.24e-02"," 6575","0.0725","0.115","0.160"
"1646"," 0.07420","0.0779","1.50e-02"," 7986","0.0725","0.110","0.160"
"1647"," 0.07290","0.0760","1.94e-02","10305","0.0725","0.105","0.160"
"1648"," 0.07280","0.0758","2.10e-02","11154","0.0725","0.100","0.160"
"1649"," 0.07050","0.0732","2.53e-02","13418","0.0725","0.095","0.160"
"1650"," 0.06870","0.0710","3.20e-02","17006","0.0725","0.090","0.160"
"1651"," 0.07220","0.0826","2.58e-03"," 1369","0.0750","0.140","0.160"
"1652"," 0.07320","0.0810","4.37e-03"," 2319","0.0750","0.135","0.160"
"1653"," 0.07240","0.0790","6.00e-03"," 3188","0.0750","0.130","0.160"
"1654"," 0.07410","0.0793","8.97e-03"," 4765","0.0750","0.125","0.160"
"1655"," 0.07530","0.0799","1.07e-02"," 5706","0.0750","0.120","0.160"
"1656"," 0.07440","0.0783","1.39e-02"," 7364","0.0750","0.115","0.160"
"1657"," 0.07350","0.0770","1.68e-02"," 8903","0.0750","0.110","0.160"
"1658"," 0.07240","0.0754","2.16e-02","11462","0.0750","0.105","0.160"
"1659"," 0.07230","0.0752","2.34e-02","12404","0.0750","0.100","0.160"
"1660"," 0.07030","0.0728","2.81e-02","14900","0.0750","0.095","0.160"
"1661"," 0.06850","0.0707","3.55e-02","18834","0.0750","0.090","0.160"
"1662"," 0.07130","0.0811","2.89e-03"," 1536","0.0775","0.140","0.160"
"1663"," 0.07000","0.0775","4.91e-03"," 2606","0.0775","0.135","0.160"
"1664"," 0.06910","0.0753","6.76e-03"," 3590","0.0775","0.130","0.160"
"1665"," 0.07190","0.0768","1.01e-02"," 5343","0.0775","0.125","0.160"
"1666"," 0.07350","0.0779","1.20e-02"," 6396","0.0775","0.120","0.160"
"1667"," 0.07300","0.0767","1.55e-02"," 8223","0.0775","0.115","0.160"
"1668"," 0.07240","0.0758","1.87e-02"," 9932","0.0775","0.110","0.160"
"1669"," 0.07190","0.0747","2.41e-02","12771","0.0775","0.105","0.160"
"1670"," 0.07180","0.0745","2.60e-02","13817","0.0775","0.100","0.160"
"1671"," 0.06990","0.0723","3.12e-02","16564","0.0775","0.095","0.160"
"1672"," 0.06790","0.0700","3.94e-02","20897","0.0775","0.090","0.160"
"1673"," 0.06880","0.0782","3.22e-03"," 1712","0.0800","0.140","0.160"
"1674"," 0.06830","0.0755","5.45e-03"," 2893","0.0800","0.135","0.160"
"1675"," 0.06800","0.0740","7.46e-03"," 3961","0.0800","0.130","0.160"
"1676"," 0.07130","0.0760","1.11e-02"," 5904","0.0800","0.125","0.160"
"1677"," 0.07230","0.0765","1.33e-02"," 7060","0.0800","0.120","0.160"
"1678"," 0.07170","0.0753","1.71e-02"," 9099","0.0800","0.115","0.160"
"1679"," 0.07110","0.0743","2.07e-02","11007","0.0800","0.110","0.160"
"1680"," 0.07120","0.0739","2.66e-02","14148","0.0800","0.105","0.160"
"1681"," 0.07110","0.0737","2.88e-02","15277","0.0800","0.100","0.160"
"1682"," 0.06930","0.0717","3.45e-02","18299","0.0800","0.095","0.160"
"1683"," 0.06750","0.0695","4.34e-02","23026","0.0800","0.090","0.160"
"1684"," 0.06950","0.0783","3.61e-03"," 1916","0.0825","0.140","0.160"
"1685"," 0.06700","0.0738","6.11e-03"," 3242","0.0825","0.135","0.160"
"1686"," 0.06740","0.0731","8.34e-03"," 4429","0.0825","0.130","0.160"
"1687"," 0.07100","0.0754","1.24e-02"," 6575","0.0825","0.125","0.160"
"1688"," 0.07150","0.0755","1.48e-02"," 7839","0.0825","0.120","0.160"
"1689"," 0.07080","0.0743","1.90e-02","10113","0.0825","0.115","0.160"
"1690"," 0.07020","0.0733","2.30e-02","12206","0.0825","0.110","0.160"
"1691"," 0.07050","0.0731","2.94e-02","15635","0.0825","0.105","0.160"
"1692"," 0.07020","0.0727","3.18e-02","16888","0.0825","0.100","0.160"
"1693"," 0.06870","0.0709","3.80e-02","20186","0.0825","0.095","0.160"
